Slice,Distance,BandArea,BandMedian
470,6.0,4433,105.0
470,8.0,3584,114.0
470,10.0,2436,120.0
470,12.0,1583,125.0
470,14.0,891,128.0
470,16.0,484,127.0
470,18.0,218,126.0
470,20.0,63,147.0
471,2.0,5331,72.0
471,4.0,5504,92.0
471,6.0,4392,105.0
471,8.0,3724,113.0
471,10.0,2351,120.0
471,12.0,1346,124.0
471,14.0,776,129.0
471,16.0,412,137.0
471,18.0,275,134.0
471,20.0,163,126.0
472,2.0,5320,74.0
472,4.0,5187,94.0
472,6.0,4018,107.0
472,8.0,3394,115.0
472,10.0,2231,116.0
472,12.0,1559,120.0
472,14.0,1091,126.0
472,16.0,706,127.0
472,18.0,451,127.0
472,20.0,245,141.0
472,22.0,122,164.5
472,24.0,44,196.0
473,2.0,5809,71.0
473,4.0,5392,89.0
473,6.0,3705,102.0
473,8.0,3001,111.0
473,10.0,2017,114.0
473,12.0,1419,117.0
473,14.0,1137,122.0
473,16.0,848,123.0
473,18.0,576,120.0
473,20.0,388,123.0
473,22.0,250,140.0
473,24.0,135,135.0
474,2.0,5686,72.0
474,4.0,5411,90.0
474,6.0,3837,103.0
474,8.0,3119,113.0
474,10.0,2072,115.0
474,12.0,1524,117.0
474,14.0,1172,123.0
474,16.0,787,125.0
474,18.0,514,122.0
474,20.0,371,132.0
474,22.0,270,142.0
474,24.0,127,150.0
475,2.0,5908,77.0
475,4.0,5505,97.0
475,6.0,3933,112.0
475,8.0,3157,123.0
475,10.0,2192,126.0
475,12.0,1597,126.0
475,14.0,1084,128.0
475,16.0,721,134.0
475,18.0,469,143.0
475,20.0,228,152.5
475,22.0,138,140.0
476,2.0,3712,76.0
476,4.0,3581,96.0
476,6.0,2701,111.0
476,8.0,2021,123.0
476,10.0,1212,128.0
476,12.0,759,130.0
476,14.0,485,132.0
476,16.0,263,144.0
476,18.0,146,162.5
476,20.0,47,180.0
477,2.0,3772,73.0
477,4.0,3658,93.0
477,6.0,2731,107.0
477,8.0,2103,117.0
477,10.0,1287,121.0
477,12.0,721,126.0
477,14.0,398,133.0
477,16.0,192,141.5
477,18.0,88,161.0
478,2.0,5981,70.0
478,4.0,5882,88.0
478,6.0,4541,100.0
478,8.0,3718,109.0
478,10.0,2274,118.0
478,12.0,1459,122.0
478,14.0,845,122.0
478,16.0,435,122.0
478,18.0,182,122.0
479,2.0,5923,76.0
479,4.0,5845,96.0
479,6.0,4699,109.0
479,8.0,3938,119.0
479,10.0,2266,121.0
479,12.0,1339,126.0
479,14.0,649,139.0
479,16.0,346,156.0
479,18.0,186,154.5
480,2.0,6288,76.0
480,4.0,6244,96.0
480,6.0,4764,109.0
480,8.0,3812,118.5
480,10.0,2131,125.0
480,12.0,1289,127.0
480,14.0,652,127.0
480,16.0,364,145.0
480,18.0,228,153.0
480,20.0,101,147.0
481,2.0,6281,68.0
481,4.0,6322,86.0
481,6.0,4817,99.0
481,8.0,3774,105.0
481,10.0,2040,111.0
481,12.0,1223,120.0
481,14.0,738,120.0
481,16.0,397,116.0
481,18.0,313,121.0
481,20.0,188,141.0
481,22.0,144,132.5
481,24.0,67,111.0
482,2.0,6335,73.0
482,4.0,6392,91.0
482,6.0,4841,105.0
482,8.0,3739,115.0
482,10.0,2156,126.0
482,12.0,1249,132.0
482,14.0,596,126.5
482,16.0,319,127.0
482,18.0,200,125.0
482,20.0,89,121.0
483,2.0,6534,73.0
483,4.0,6265,93.0
483,6.0,4637,108.0
483,8.0,3623,120.0
483,10.0,1904,130.0
483,12.0,966,132.0
483,14.0,580,134.0
483,16.0,387,123.0
483,18.0,300,126.0
483,20.0,168,117.0
484,2.0,6466,67.0
484,4.0,6215,85.0
484,6.0,4709,98.0
484,8.0,3991,106.0
484,10.0,2214,111.0
484,12.0,1015,119.0
484,14.0,389,134.0
484,16.0,240,135.5
484,18.0,132,125.5
485,2.0,6603,63.0
485,4.0,6490,81.0
485,6.0,4786,93.0
485,8.0,3757,104.0
485,10.0,1984,108.0
485,12.0,914,109.0
485,14.0,438,116.5
485,16.0,279,129.0
486,2.0,6380,71.0
486,4.0,6188,91.0
486,6.0,4779,103.0
486,8.0,3785,112.0
486,10.0,2058,117.0
486,12.0,958,118.0
486,14.0,493,126.0
486,16.0,180,142.0
486,18.0,60,133.0
487,2.0,6230,70.0
487,4.0,6252,88.0
487,6.0,4881,101.0
487,8.0,3834,112.0
487,10.0,2072,116.0
487,12.0,1024,115.0
487,14.0,501,123.0
487,16.0,142,114.5
488,2.0,6520,72.0
488,4.0,6411,92.0
488,6.0,4932,105.0
488,8.0,3934,117.0
488,10.0,2213,123.0
488,12.0,1058,128.0
488,14.0,322,127.5
488,16.0,117,106.0
488,18.0,62,100.0
489,2.0,6394,71.0
489,4.0,6389,89.0
489,6.0,4967,102.0
489,8.0,4045,112.0
489,10.0,2331,120.0
489,12.0,1053,127.0
489,14.0,226,143.0
490,2.0,6298,74.0
490,4.0,6186,94.0
490,6.0,4836,109.0
490,8.0,3804,119.0
490,10.0,2264,127.0
490,12.0,1271,133.0
490,14.0,416,137.0
491,2.0,6510,69.0
491,4.0,6093,88.0
491,6.0,4634,102.0
491,8.0,3831,113.0
491,10.0,2166,123.0
491,12.0,1073,127.0
491,14.0,487,125.0
491,16.0,167,126.0
492,2.0,5873,69.0
492,4.0,5891,88.0
492,6.0,4650,99.0
492,8.0,3740,110.5
492,10.0,2259,120.0
492,12.0,1294,125.0
492,14.0,499,130.0
492,16.0,105,147.0
493,2.0,5767,70.0
493,4.0,5571,89.0
493,6.0,4468,102.0
493,8.0,3731,109.0
493,10.0,2351,114.0
493,12.0,1449,122.0
493,14.0,673,122.0
493,16.0,284,129.0
493,18.0,136,135.5
494,2.0,5919,65.0
494,4.0,5581,84.0
494,6.0,4293,96.0
494,8.0,3418,106.0
494,10.0,2252,110.0
494,12.0,1437,118.0
494,14.0,777,115.0
494,16.0,305,107.0
495,2.0,6001,68.0
495,4.0,5194,87.0
495,6.0,3751,101.0
495,8.0,3038,110.0
495,10.0,2227,116.0
495,12.0,1581,120.0
495,14.0,984,124.0
495,16.0,486,120.0
495,18.0,178,122.0
495,20.0,76,130.5
496,2.0,4804,73.0
496,4.0,4547,93.0
496,6.0,3216,109.0
496,8.0,2479,120.0
496,10.0,1858,126.0
496,12.0,1229,133.0
496,14.0,673,138.0
496,16.0,352,137.0
496,18.0,185,140.0
496,20.0,102,146.5
497,2.0,4945,72.0
497,4.0,4597,90.0
497,6.0,3250,105.0
497,8.0,2683,115.0
497,10.0,1980,125.0
497,12.0,1267,131.0
497,14.0,736,130.0
497,16.0,342,129.0
497,18.0,198,145.0
497,20.0,106,146.5
497,22.0,48,142.0
498,2.0,6401,72.0
498,4.0,5904,90.0
498,6.0,4028,104.0
498,8.0,3207,115.0
498,10.0,2157,126.0
498,12.0,1316,129.0
498,14.0,640,126.0
498,16.0,335,124.0
498,18.0,229,125.0
498,20.0,144,148.5
498,22.0,97,148.0
499,2.0,6497,73.0
499,4.0,5974,92.0
499,6.0,4324,105.0
499,8.0,3371,118.0
499,10.0,2199,127.0
499,12.0,1376,132.0
499,14.0,695,134.0
499,16.0,259,132.0
499,18.0,74,168.5
500,2.0,4952,78.0
500,4.0,4628,100.0
500,6.0,3284,114.0
500,8.0,2653,127.0
500,10.0,1662,136.0
500,12.0,1003,142.0
500,14.0,483,139.0
500,16.0,201,137.0
500,18.0,106,146.0
500,20.0,49,131.0
501,2.0,6562,79.0
501,4.0,6122,99.0
501,6.0,4132,115.0
501,8.0,3200,128.0
501,10.0,2141,135.0
501,12.0,1308,138.0
501,14.0,616,141.0
501,16.0,366,143.0
501,18.0,232,149.0
501,20.0,100,159.5
502,2.0,6505,73.0
502,4.0,6048,92.0
502,6.0,4066,107.0
502,8.0,3168,118.0
502,10.0,2136,125.0
502,12.0,1368,128.0
502,14.0,864,128.0
502,16.0,406,139.0
502,18.0,199,147.0
502,20.0,78,156.5
503,2.0,6217,76.0
503,4.0,5796,94.0
503,6.0,4003,110.0
503,8.0,3108,118.0
503,10.0,2052,129.0
503,12.0,1217,133.0
503,14.0,714,140.0
503,16.0,401,143.0
503,18.0,237,133.0
503,20.0,67,120.0
504,2.0,6275,74.0
504,4.0,5860,93.0
504,6.0,4180,107.0
504,8.0,3186,118.0
504,10.0,2058,126.0
504,12.0,1270,132.5
504,14.0,640,135.0
504,16.0,249,140.0
